goal,success,depth,elapsed_s,model,timeout,use_calls,steps_len
(0::int) ≤ abs (a147::int),True,1,6.61589241027832,gemini-3-flash-preview,False,557,2
¬(A384 ∧ B384) ⟷ (¬A384 ∨ ¬B384),True,1,4.2112343311309814,gemini-3-flash-preview,False,559,2
f156 ` (A156 ∩ B156) ⊆ f156 ` A156 ∩ f156 ` B156,True,1,8.662986755371094,gemini-3-flash-preview,False,561,2
(A168 ∧ (B168 ∨ C168)) ⟷ (A168 ∧ B168) ∨ (A168 ∧ C168),True,1,4.220962762832642,gemini-3-flash-preview,False,563,2
A392 ⟶ A392 ∨ B392,True,1,4.2102789878845215,gemini-3-flash-preview,False,565,2
inj_on f180 A180 ⟷ (∀x180∈A180. ∀y180∈A180. f180 x180 = f180 y180 ⟶ x180 = y180),True,1,9.158621549606323,gemini-3-flash-preview,False,567,2
(a156::int) + (-a156) = 0,True,1,7.136254072189331,gemini-3-flash-preview,False,569,2
x188 ∈ insert x188 A188 ⟷ True,True,1,8.909433364868164,gemini-3-flash-preview,False,571,2
bij_betw f296 A296 B296 ⟹ inj_on f296 A296,True,1,9.520229816436768,gemini-3-flash-preview,False,573,2
r40 ⊆ s40 ⟹ converse r40 ⊆ converse s40,True,1,6.814896106719971,gemini-3-flash-preview,False,575,2
bij_betw f152 A152 B152 ⟹ inj_on f152 A152,True,1,11.44522738456726,gemini-3-flash-preview,False,578,2
rev (xs49 @ ys49) = rev ys49 @ rev xs49,True,1,8.67194676399231,gemini-3-flash-preview,False,580,2
(0::int) ≤ abs (a105::int),True,1,6.745942831039429,gemini-3-flash-preview,False,582,2
A446 - (A446 ∩ B446) = A446 - B446,True,1,13.444526195526123,gemini-3-flash-preview,False,584,2
trans r293 ⟹ r293 O r293 ⊆ r293,True,1,8.45552921295166,gemini-3-flash-preview,False,586,2
¬(A5 ∨ B5) ⟷ (¬A5 ∧ ¬B5),True,1,4.208239316940308,gemini-3-flash-preview,False,588,2
(converse (r241 O s241)) = converse s241 O converse r241,True,1,10.07469654083252,gemini-3-flash-preview,False,590,2
(a286::nat) + (b286::nat) = b286 + a286,True,1,6.692099094390869,gemini-3-flash-preview,False,592,2
(m218::nat) ≤ m218 + (n218::nat),True,1,7.3998613357543945,gemini-3-flash-preview,False,594,2
A221 - (A221 ∩ B221) = A221 - B221,True,1,13.689047574996948,gemini-3-flash-preview,False,596,2
Id O r203 = r203,True,1,6.708306312561035,gemini-3-flash-preview,False,598,2
rev (rev xs72) = xs72,True,1,7.168881177902222,gemini-3-flash-preview,False,600,2
A13 ∪ (B13 ∩ C13) = (A13 ∪ B13) ∩ (A13 ∪ C13),True,1,6.825942516326904,gemini-3-flash-preview,False,602,2
map f379 (xs379 @ ys379) = map f379 xs379 @ map f379 ys379,True,1,8.120986938476562,gemini-3-flash-preview,False,604,2
A122 ∩ B122 ⊆ A122,True,1,6.8062825202941895,gemini-3-flash-preview,False,606,2
r282p ⊆ r282 ⟹ s282p ⊆ s282 ⟹ r282p O s282p ⊆ r282 O s282,True,1,6.785559415817261,gemini-3-flash-preview,False,608,2
(a356::int) - a356 = 0,True,1,7.113719701766968,gemini-3-flash-preview,False,610,2
bij_betw f241 A241 B241 ⟹ f241 ` A241 = B241,False,2,64.47319197654724,gemini-3-flash-preview,False,629,2
trans r335 ⟹ r335 O r335 ⊆ r335,True,1,6.788204193115234,gemini-3-flash-preview,False,631,2
- ((a175::int) + (b175::int)) = (-a175) + (-b175),True,1,8.593483448028564,gemini-3-flash-preview,False,633,2
Id O r21 = r21,True,1,6.746679782867432,gemini-3-flash-preview,False,635,2
(a290::int) - a290 = 0,True,1,6.627070665359497,gemini-3-flash-preview,False,637,2
length (map f298 xs298) = length xs298,True,1,6.753475189208984,gemini-3-flash-preview,False,639,2
f306 ` (A306 ∩ B306) ⊆ f306 ` A306 ∩ f306 ` B306,True,1,6.8316380977630615,gemini-3-flash-preview,False,641,2
x135 ∈ A135 ∩ B135 ⟷ x135 ∈ A135 ∧ x135 ∈ B135,True,1,7.280011177062988,gemini-3-flash-preview,False,643,2
x248 ∈ insert x248 A248 ⟷ True,True,1,6.876251220703125,gemini-3-flash-preview,False,645,2
A160 ∧ B160 ⟶ A160,True,1,4.274143695831299,gemini-3-flash-preview,False,647,2
¬(A354 ∧ B354) ⟷ (¬A354 ∨ ¬B354),True,1,4.220860481262207,gemini-3-flash-preview,False,649,2
x390 ∈ A390 ∩ B390 ⟷ x390 ∈ A390 ∧ x390 ∈ B390,True,1,6.623406171798706,gemini-3-flash-preview,False,651,2
A220 ∧ B220 ⟶ A220,True,1,4.236948490142822,gemini-3-flash-preview,False,653,2
bij_betw f104 A104 B104 ⟹ inj_on f104 A104,True,1,12.590104103088379,gemini-3-flash-preview,False,656,2
(A227 ⟶ B227) ⟷ (¬A227 ∨ B227),True,1,4.23256254196167,gemini-3-flash-preview,False,658,2
(a14::int) - a14 = 0,True,1,6.663303852081299,gemini-3-flash-preview,False,660,2
set (rev xs29) = set xs29,True,1,6.733492374420166,gemini-3-flash-preview,False,662,2
r68 ⊆ s68 ⟹ converse r68 ⊆ converse s68,True,1,6.757122755050659,gemini-3-flash-preview,False,664,2
Id O r259 = r259,True,1,7.530057430267334,gemini-3-flash-preview,False,666,2
r120 O Id = r120,True,1,6.58957314491272,gemini-3-flash-preview,False,668,2
(m147::nat) ≤ m147,True,1,6.832041025161743,gemini-3-flash-preview,False,670,2
set (rev xs461) = set xs461,True,1,6.730998992919922,gemini-3-flash-preview,False,672,2
map f307 (xs307 @ ys307) = map f307 xs307 @ map f307 ys307,True,1,6.230701923370361,gemini-3-flash-preview,False,674,2
(m316::nat) + (n316::nat) = n316 + m316,True,1,7.824063777923584,gemini-3-flash-preview,False,676,2
inj f160 ⟷ (∀x160 y160. f160 x160 = f160 y160 ⟶ x160 = y160),True,1,10.077076196670532,gemini-3-flash-preview,False,678,2
(m283::nat) + Suc (n283::nat) = Suc (m283 + n283),True,1,6.938749551773071,gemini-3-flash-preview,False,680,2
A333 ⊆ B333 ⟹ A333 ∩ C333 ⊆ B333 ∩ C333,True,1,6.65271258354187,gemini-3-flash-preview,False,682,2
(m200::nat) ≤ m200 + (n200::nat),True,1,8.68972659111023,gemini-3-flash-preview,False,684,2
(A86 ⟶ C86) ⟶ ((B86 ⟶ C86) ⟶ (A86 ∨ B86 ⟶ C86)),True,1,4.239086627960205,gemini-3-flash-preview,False,686,2
r30p ⊆ r30 ⟹ s30p ⊆ s30 ⟹ r30p O s30p ⊆ r30 O s30,True,1,7.06594443321228,gemini-3-flash-preview,False,688,2
A393 ⊆ B393 ⟹ A393 ∩ C393 ⊆ B393 ∩ C393,True,1,6.667069911956787,gemini-3-flash-preview,False,690,2
(a142::nat) + (b142::nat) = b142 + a142,True,1,7.003002405166626,gemini-3-flash-preview,False,692,2
filter P398 (xs398 @ ys398) = filter P398 xs398 @ filter P398 ys398,True,1,6.79161810874939,gemini-3-flash-preview,False,694,2
bij_betw f31 A31 B31 ⟹ f31 ` A31 = B31,True,1,11.51341724395752,gemini-3-flash-preview,False,696,2
- ((a397::int) + (b397::int)) = (-a397) + (-b397),True,1,6.866583585739136,gemini-3-flash-preview,False,698,2
r100p ⊆ r100 ⟹ s100p ⊆ s100 ⟹ r100p O s100p ⊆ r100 O s100,True,1,6.695193529129028,gemini-3-flash-preview,False,700,2
(a132::int) + (-a132) = 0,True,1,6.7521772384643555,gemini-3-flash-preview,False,702,2
bij_betw f260 A260 B260 ⟹ inj_on f260 A260,True,1,12.855889320373535,gemini-3-flash-preview,False,705,2
A341 - (A341 ∩ B341) = A341 - B341,True,1,12.076205253601074,gemini-3-flash-preview,False,707,2
trans r174 ⟹ r174 O r174 ⊆ r174,True,1,6.696973562240601,gemini-3-flash-preview,False,709,2
A71 ∧ B71 ⟶ B71,True,1,4.235879898071289,gemini-3-flash-preview,False,711,2
r12 ⊆ s12 ⟹ converse r12 ⊆ converse s12,True,1,8.349964618682861,gemini-3-flash-preview,False,713,2
(m51::nat) ≤ m51,True,1,6.554049491882324,gemini-3-flash-preview,False,715,2
Id O r378 = r378,True,1,6.642045497894287,gemini-3-flash-preview,False,717,2
filter P286 (xs286 @ ys286) = filter P286 xs286 @ filter P286 ys286,True,1,6.5398149490356445,gemini-3-flash-preview,False,719,2
map f403 (xs403 @ ys403) = map f403 xs403 @ map f403 ys403,True,1,6.356674671173096,gemini-3-flash-preview,False,721,2
B253 ⟶ A253 ∨ B253,True,1,7.691096782684326,gemini-3-flash-preview,False,723,2
bij_betw f83 A83 B83 ⟹ y83 ∈ B83 ⟹ (∃x83∈A83. f83 x83 = y83),True,1,11.542219638824463,gemini-3-flash-preview,False,725,2
(m64::nat) + (n64::nat) = n64 + m64,True,1,6.727023363113403,gemini-3-flash-preview,False,727,2
{x44∈A44. P x44} ⊆ A44,True,1,11.164228200912476,gemini-3-flash-preview,False,729,2
r257 ⊆ s257 ⟹ converse r257 ⊆ converse s257,True,1,6.655587911605835,gemini-3-flash-preview,False,731,2
(m174::nat) + 0 = m174,True,1,6.547199249267578,gemini-3-flash-preview,False,733,2
bij_betw f89 A89 B89 ⟹ y89 ∈ B89 ⟹ (∃x89∈A89. f89 x89 = y89),True,1,8.755810976028442,gemini-3-flash-preview,False,735,2
(m340::nat) + (n340::nat) = n340 + m340,True,1,6.995639085769653,gemini-3-flash-preview,False,737,2
surj f261 ⟷ (∀y261. ∃x261. f261 x261 = y261),True,1,11.944949865341187,gemini-3-flash-preview,False,739,2
bij_betw f44 A44 B44 ⟹ inj_on f44 A44,True,1,11.792301177978516,gemini-3-flash-preview,False,742,2
{x494∈A494. P x494} ⊆ A494,True,1,9.600714921951294,gemini-3-flash-preview,False,744,2
A260 ∧ B260 ⟶ A260,True,1,4.229716777801514,gemini-3-flash-preview,False,746,2
Id O r98 = r98,True,1,8.270273685455322,gemini-3-flash-preview,False,748,2
length (map f394 xs394) = length xs394,True,1,6.943054914474487,gemini-3-flash-preview,False,750,2
(a90::int) + (-a90) = 0,True,1,7.069558620452881,gemini-3-flash-preview,False,752,2
r54 ⊆ s54 ⟹ converse r54 ⊆ converse s54,True,1,6.564509391784668,gemini-3-flash-preview,False,754,2
(m220::nat) + (n220::nat) = n220 + m220,True,1,7.381308555603027,gemini-3-flash-preview,False,756,2
bij_betw f59 A59 B59 ⟹ y59 ∈ B59 ⟹ (∃x59∈A59. f59 x59 = y59),True,1,12.753690004348755,gemini-3-flash-preview,False,758,2
(a72::int) + (-a72) = 0,True,1,6.691279172897339,gemini-3-flash-preview,False,760,2
inj f136 ⟷ (∀x136 y136. f136 x136 = f136 y136 ⟶ x136 = y136),True,1,9.573763132095337,gemini-3-flash-preview,False,762,2
f260 ` (A260 ∪ B260) = f260 ` A260 ∪ f260 ` B260,True,1,9.432775974273682,gemini-3-flash-preview,False,764,2
- ((a73::int) + (b73::int)) = (-a73) + (-b73),True,1,7.601244211196899,gemini-3-flash-preview,False,766,2
(a56::int) - a56 = 0,True,1,7.384289979934692,gemini-3-flash-preview,False,768,2
r222 ⊆ s222 ⟹ converse r222 ⊆ converse s222,True,1,6.69845175743103,gemini-3-flash-preview,False,770,2
surj f39 ⟷ (∀y39. ∃x39. f39 x39 = y39),True,1,10.418704509735107,gemini-3-flash-preview,False,772,2
(a26::int) - a26 = 0,True,1,7.499546051025391,gemini-3-flash-preview,False,774,2
(a308::int) - a308 = 0,True,1,7.3585288524627686,gemini-3-flash-preview,False,776,2
(A258 ∧ (B258 ∨ C258)) ⟷ (A258 ∧ B258) ∨ (A258 ∧ C258),True,1,4.149297475814819,gemini-3-flash-preview,False,778,2
A109 ⊆ B109 ⟹ A109 ∪ C109 ⊆ B109 ∪ C109,True,1,6.654721260070801,gemini-3-flash-preview,False,780,2
(0::int) ≤ abs (a375::int),True,1,8.487293243408203,gemini-3-flash-preview,False,782,2
x375 ∈ A375 ∩ B375 ⟷ x375 ∈ A375 ∧ x375 ∈ B375,True,1,7.093395233154297,gemini-3-flash-preview,False,784,2
set (map f356 xs356) = f356 ` set xs356,True,1,6.902360200881958,gemini-3-flash-preview,False,786,2
A148 ∪ (B148 ∩ C148) = (A148 ∪ B148) ∩ (A148 ∪ C148),True,1,7.029624938964844,gemini-3-flash-preview,False,788,2
A352 ⟶ A352 ∨ B352,True,1,6.480316400527954,gemini-3-flash-preview,False,790,2
(m27::nat) ≤ m27,True,1,6.987501382827759,gemini-3-flash-preview,False,792,2
(A156 ⟶ C156) ⟶ ((B156 ⟶ C156) ⟶ (A156 ∨ B156 ⟶ C156)),True,1,4.209779739379883,gemini-3-flash-preview,False,794,2
(converse (r248 O s248)) = converse s248 O converse r248,True,1,9.644948482513428,gemini-3-flash-preview,False,796,2
converse (converse r74) = r74,True,1,6.636895418167114,gemini-3-flash-preview,False,798,2
inj_on f72 A72 ⟷ (∀x72∈A72. ∀y72∈A72. f72 x72 = f72 y72 ⟶ x72 = y72),True,1,14.118478298187256,gemini-3-flash-preview,False,801,2
A394 ⊆ B394 ⟹ A394 ∪ C394 ⊆ B394 ∪ C394,True,1,7.022779941558838,gemini-3-flash-preview,False,803,2
(m306::nat) + 0 = m306,True,1,6.638163805007935,gemini-3-flash-preview,False,805,2
x247 ∈ set (map f247 xs247) ⟷ (∃y∈set xs247. f247 y = x247),True,1,20.512431383132935,gemini-3-flash-preview,False,809,2
(a298::nat) + (b298::nat) = b298 + a298,True,1,6.669436931610107,gemini-3-flash-preview,False,811,2
r281 O Id = r281,True,1,6.665194749832153,gemini-3-flash-preview,False,813,2
A16 ⊆ A16 ∪ B16,True,1,6.656907081604004,gemini-3-flash-preview,False,815,2
(A317 ⟶ B317) ⟷ (¬A317 ∨ B317),True,1,4.136059045791626,gemini-3-flash-preview,False,817,2
bij_betw f26 A26 B26 ⟹ inj_on f26 A26,True,1,12.82967209815979,gemini-3-flash-preview,False,820,2
(m344::nat) ≤ m344 + (n344::nat),True,1,6.662749290466309,gemini-3-flash-preview,False,822,2
(m272::nat) ≤ m272 + (n272::nat),True,1,6.559953212738037,gemini-3-flash-preview,False,824,2
r138 ⊆ s138 ⟹ converse r138 ⊆ converse s138,True,1,6.738053560256958,gemini-3-flash-preview,False,826,2
filter P150 (xs150 @ ys150) = filter P150 xs150 @ filter P150 ys150,True,1,6.404147624969482,gemini-3-flash-preview,False,828,2
(m294::nat) + 0 = m294,True,1,8.67377233505249,gemini-3-flash-preview,False,830,2
A146 - (A146 ∩ B146) = A146 - B146,True,1,11.361488342285156,gemini-3-flash-preview,False,832,2
r303p ⊆ r303 ⟹ s303p ⊆ s303 ⟹ r303p O s303p ⊆ r303 O s303,True,1,6.494754791259766,gemini-3-flash-preview,False,834,2
A10 - (B10 ∪ C10) = (A10 - B10) ∩ (A10 - C10),True,1,6.91689133644104,gemini-3-flash-preview,False,836,2
A301 ∧ B301 ⟶ B301,True,1,6.334546804428101,gemini-3-flash-preview,False,838,2
(m92::nat) ≤ m92 + (n92::nat),True,1,6.814900636672974,gemini-3-flash-preview,False,840,2
¬(A25 ∨ B25) ⟷ (¬A25 ∧ ¬B25),True,1,4.222710132598877,gemini-3-flash-preview,False,842,2
rev (rev xs240) = xs240,True,1,6.583940744400024,gemini-3-flash-preview,False,844,2
surj f111 ⟷ (∀y111. ∃x111. f111 x111 = y111),True,1,9.686153650283813,gemini-3-flash-preview,False,846,2
(a392::int) - a392 = 0,True,1,7.044157028198242,gemini-3-flash-preview,False,848,2
(m264::nat) + 0 = m264,True,1,6.780096054077148,gemini-3-flash-preview,False,850,2
(A78 ∧ (B78 ∨ C78)) ⟷ (A78 ∧ B78) ∨ (A78 ∧ C78),True,1,4.2243781089782715,gemini-3-flash-preview,False,852,2
(a17::nat) + ((b17::nat) + a17) = b17 + (a17 + a17),True,1,7.235615968704224,gemini-3-flash-preview,False,854,2
A222 ⟶ A222 ∨ B222,True,1,4.16453218460083,gemini-3-flash-preview,False,856,2
length (map f370 xs370) = length xs370,True,1,6.99655818939209,gemini-3-flash-preview,False,858,2
(a262::nat) + (b262::nat) = b262 + a262,True,1,8.380342245101929,gemini-3-flash-preview,False,860,2
rev (rev xs448) = xs448,True,1,6.584827661514282,gemini-3-flash-preview,False,862,2
(0::int) ≤ abs (a183::int),True,1,6.757041692733765,gemini-3-flash-preview,False,864,2
(a214::nat) + (b214::nat) = b214 + a214,True,1,6.839205980300903,gemini-3-flash-preview,False,866,2
(0::int) ≤ abs (a381::int),True,1,8.44679069519043,gemini-3-flash-preview,False,868,2
(m286::nat) + (n286::nat) = n286 + m286,True,1,6.810762166976929,gemini-3-flash-preview,False,870,2
r166 ⊆ s166 ⟹ converse r166 ⊆ converse s166,True,1,6.829463958740234,gemini-3-flash-preview,False,872,2
(a254::int) - a254 = 0,True,1,6.922380685806274,gemini-3-flash-preview,False,874,2
rev (xs33 @ ys33) = rev ys33 @ rev xs33,True,1,6.607364177703857,gemini-3-flash-preview,False,876,2
(converse (r269 O s269)) = converse s269 O converse r269,True,1,7.079624652862549,gemini-3-flash-preview,False,878,2
(m74::nat) ≤ m74 + (n74::nat),True,1,6.791565895080566,gemini-3-flash-preview,False,880,2
filter P422 (xs422 @ ys422) = filter P422 xs422 @ filter P422 ys422,True,1,6.323933362960815,gemini-3-flash-preview,False,882,2
(a30::int) + (-a30) = 0,True,1,7.0676798820495605,gemini-3-flash-preview,False,884,2
rev (rev xs128) = xs128,True,1,6.789212942123413,gemini-3-flash-preview,False,886,2
(A359 ⟶ A359),True,1,4.212490797042847,gemini-3-flash-preview,False,888,2
x270 ∈ A270 ∩ B270 ⟷ x270 ∈ A270 ∧ x270 ∈ B270,True,1,8.705037593841553,gemini-3-flash-preview,False,890,2
(m295::nat) + Suc (n295::nat) = Suc (m295 + n295),True,1,6.734723806381226,gemini-3-flash-preview,False,892,2
x143 ∈ insert x143 A143 ⟷ True,True,1,6.7984113693237305,gemini-3-flash-preview,False,894,2
rev (xs353 @ ys353) = rev ys353 @ rev xs353,True,1,6.928263187408447,gemini-3-flash-preview,False,896,2
(m342::nat) + 0 = m342,True,1,8.61429238319397,gemini-3-flash-preview,False,898,2
x217 ∈ insert x217 A217,True,1,6.823599338531494,gemini-3-flash-preview,False,900,2
(A259 ⟶ A259),True,1,4.2161030769348145,gemini-3-flash-preview,False,902,2
(m33::nat) ≤ m33,True,1,6.91670823097229,gemini-3-flash-preview,False,904,2
A262 ⟶ A262 ∨ B262,True,1,4.22375750541687,gemini-3-flash-preview,False,906,2
bij_betw f98 A98 B98 ⟹ inj_on f98 A98,True,1,13.836677551269531,gemini-3-flash-preview,False,909,2
rev (xs409 @ ys409) = rev ys409 @ rev xs409,True,1,6.5936925411224365,gemini-3-flash-preview,False,911,2
(A169 ⟶ A169),True,1,4.155719757080078,gemini-3-flash-preview,False,913,2
(A76 ⟶ C76) ⟶ ((B76 ⟶ C76) ⟶ (A76 ∨ B76 ⟶ C76)),True,1,4.218621015548706,gemini-3-flash-preview,False,915,2
(A237 ⟶ B237) ⟷ (¬A237 ∨ B237),True,1,4.210196018218994,gemini-3-flash-preview,False,917,2
(converse (r129 O s129)) = converse s129 O converse r129,True,1,9.987520933151245,gemini-3-flash-preview,False,919,2
(a74::int) - a74 = 0,True,1,8.733289957046509,gemini-3-flash-preview,False,921,2
set (map f180 xs180) = f180 ` set xs180,True,1,6.66541600227356,gemini-3-flash-preview,False,923,2
(a280::nat) + (b280::nat) = b280 + a280,True,1,6.97467827796936,gemini-3-flash-preview,False,925,2
(a116::int) - a116 = 0,True,1,6.811028957366943,gemini-3-flash-preview,False,927,2
x231 ∈ set (map f231 xs231) ⟷ (∃y∈set xs231. f231 y = x231),True,1,22.534586906433105,gemini-3-flash-preview,False,931,2
trans r272 ⟹ r272 O r272 ⊆ r272,True,1,6.8952085971832275,gemini-3-flash-preview,False,933,2
(converse (r234 O s234)) = converse s234 O converse r234,True,1,6.678760051727295,gemini-3-flash-preview,False,935,2
(a202::nat) + (b202::nat) = b202 + a202,True,1,8.520500659942627,gemini-3-flash-preview,False,937,2
(m19::nat) + Suc (n19::nat) = Suc (m19 + n19),True,1,6.793734073638916,gemini-3-flash-preview,False,939,2
map f259 (xs259 @ ys259) = map f259 xs259 @ map f259 ys259,True,1,6.371174573898315,gemini-3-flash-preview,False,941,2
(a32::int) - a32 = 0,True,1,7.144596338272095,gemini-3-flash-preview,False,943,2
(A177 ⟶ B177) ⟷ (¬A177 ∨ B177),True,1,4.223612070083618,gemini-3-flash-preview,False,945,2
x382 ∈ insert x382 A382,True,1,7.921475172042847,gemini-3-flash-preview,False,947,2
(m315::nat) ≤ m315,True,1,7.021747589111328,gemini-3-flash-preview,False,949,2
A192 ∩ (B192 ∪ C192) = (A192 ∩ B192) ∪ (A192 ∩ C192),True,1,6.694021463394165,gemini-3-flash-preview,False,951,2
- ((a91::int) + (b91::int)) = (-a91) + (-b91),True,1,6.554196357727051,gemini-3-flash-preview,False,953,2
trans r237 ⟹ r237 O r237 ⊆ r237,True,1,6.913336515426636,gemini-3-flash-preview,False,955,2
A21 ∧ B21 ⟶ B21,True,1,4.268337726593018,gemini-3-flash-preview,False,957,2
(m317::nat) + ((n317::nat) + m317) = n317 + (m317 + m317),True,1,8.694881677627563,gemini-3-flash-preview,False,959,2
(0::int) ≤ abs (a117::int),True,1,7.156954050064087,gemini-3-flash-preview,False,961,2
rev (xs169 @ ys169) = rev ys169 @ rev xs169,True,1,6.933847188949585,gemini-3-flash-preview,False,963,2
(a96::int) + (-a96) = 0,True,1,6.9787068367004395,gemini-3-flash-preview,False,965,2
B193 ⟶ A193 ∨ B193,True,1,4.2359619140625,gemini-3-flash-preview,False,967,2
filter P142 (xs142 @ ys142) = filter P142 xs142 @ filter P142 ys142,True,1,8.218403100967407,gemini-3-flash-preview,False,969,2
A1 ∧ B1 ⟶ B1,True,1,4.2744786739349365,gemini-3-flash-preview,False,971,2
¬(A255 ∨ B255) ⟷ (¬A255 ∧ ¬B255),True,1,4.214402914047241,gemini-3-flash-preview,False,973,2
set (rev xs477) = set xs477,True,1,6.795089483261108,gemini-3-flash-preview,False,975,2
{x114∈A114. True} = A114,True,1,9.568313360214233,gemini-3-flash-preview,False,977,2
A46 ⊆ A46 ∪ B46,True,1,9.06612515449524,gemini-3-flash-preview,False,979,2
(m104::nat) ≤ m104 + (n104::nat),True,1,6.740297317504883,gemini-3-flash-preview,False,981,2
(m378::nat) + 0 = m378,True,1,6.907333135604858,gemini-3-flash-preview,False,983,2
